--> Epoch 0: loss 2.2999; accuracy: 0.1000; best accuracy: 0.1000
--> Epoch 348: loss 0.0717; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 349: loss 0.0867; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 350: loss 0.0910; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 351: loss 0.0947; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 352: loss 0.1054; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 353: loss 0.0601; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 354: loss 0.0628; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 355: loss 0.0740; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 356: loss 0.0696; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 357: loss 0.0490; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 358: loss 0.0667; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 359: loss 0.0515; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 360: loss 0.0468; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 361: loss 0.0538; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 362: loss 0.0478; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 363: loss 0.0500; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 364: loss 0.0523; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 365: loss 0.0736; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 366: loss 0.0527; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 367: loss 0.0519; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 368: loss 0.0399; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 369: loss 0.0776; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 370: loss 0.0824; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 371: loss 0.0448; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 372: loss 0.0576; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 373: loss 0.0438; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 374: loss 0.0353; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 375: loss 0.0791; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 376: loss 0.1700; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 377: loss 0.0696; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 378: loss 0.2109; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 379: loss 0.2510; accuracy: 0.8000; best accuracy: 1.0000
--> Epoch 380: loss 0.1913; accuracy: 0.8000; best accuracy: 1.0000
--> Epoch 381: loss 0.1973; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 382: loss 0.1465; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 383: loss 0.1602; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 384: loss 0.1642; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 385: loss 0.1725; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 386: loss 0.1474; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 387: loss 0.1424; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 388: loss 0.1366; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 389: loss 0.1285; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 390: loss 0.1240; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 391: loss 0.1168; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 392: loss 0.1117; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 393: loss 0.1050; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 394: loss 0.1084; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 395: loss 0.1224; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 396: loss 0.0978; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 397: loss 0.1230; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 398: loss 0.1111; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 399: loss 0.1122; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 400: loss 0.0911; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 401: loss 0.1486; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 402: loss 0.1330; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 403: loss 0.0873; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 404: loss 0.1145; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 405: loss 0.1278; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 406: loss 0.0800; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 407: loss 0.0806; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 408: loss 0.1397; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 409: loss 0.0781; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 410: loss 0.0711; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 411: loss 0.1028; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 412: loss 0.0744; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 413: loss 0.0918; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 414: loss 0.0606; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 415: loss 0.0576; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 416: loss 0.0595; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 417: loss 0.1147; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 418: loss 0.0487; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 419: loss 0.0565; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 420: loss 0.0512; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 421: loss 0.0470; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 422: loss 0.0746; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 423: loss 0.0572; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 424: loss 0.0514; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 425: loss 0.0384; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 426: loss 0.0392; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 427: loss 0.0440; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 428: loss 0.1273; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 429: loss 0.1518; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 430: loss 0.1806; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 431: loss 0.1028; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 432: loss 0.0912; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 433: loss 0.0839; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 434: loss 0.0937; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 435: loss 0.0813; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 436: loss 0.0947; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 437: loss 0.0736; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 438: loss 0.0849; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 439: loss 0.1354; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 440: loss 0.0841; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 441: loss 0.0626; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 442: loss 0.0786; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 443: loss 0.0680; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 444: loss 0.0546; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 445: loss 0.1221; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 446: loss 0.0705; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 447: loss 0.0782; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 448: loss 0.0816; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 449: loss 0.0827; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 450: loss 0.0646; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 451: loss 0.0514; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 452: loss 0.0513; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 453: loss 0.0447; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 454: loss 0.0668; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 455: loss 0.0436; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 456: loss 0.0760; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 457: loss 0.0699; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 458: loss 0.0410; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 459: loss 0.0376; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 460: loss 0.0353; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 461: loss 0.0590; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 462: loss 0.0334; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 463: loss 0.0315; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 464: loss 0.0401; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 465: loss 0.0718; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 466: loss 0.0532; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 467: loss 0.0263; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 468: loss 0.0274; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 469: loss 0.0262; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 470: loss 0.0366; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 471: loss 0.0540; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 472: loss 0.0978; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 473: loss 0.2131; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 474: loss 0.2154; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 475: loss 0.1733; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 476: loss 0.1315; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 477: loss 0.0982; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 478: loss 0.1033; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 479: loss 0.1140; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 480: loss 0.0992; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 481: loss 0.1047; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 482: loss 0.0853; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 483: loss 0.0865; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 484: loss 0.0751; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 485: loss 0.0965; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 486: loss 0.0648; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 487: loss 0.0642; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 488: loss 0.0664; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 489: loss 0.0549; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 490: loss 0.0767; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 491: loss 0.0540; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 492: loss 0.0500; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 493: loss 0.0558; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 494: loss 0.0928; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 495: loss 0.0422; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 496: loss 0.0450; accuracy: 0.9000; best accuracy: 1.0000
--> Epoch 497: loss 0.0422; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 498: loss 0.0365; accuracy: 1.0000; best accuracy: 1.0000
--> Epoch 499: loss 0.0369; accuracy: 1.0000; best accuracy: 1.0000
--> ACSF1 Test Accuracy: 0.5250
0.525
1671.0792
